Source,Target,Weight
YouTuber,armando,2
YouTuber,armani white,1
YouTuber,arnau,3
YouTuber,arnau_ro7,1
YouTuber,aro,7
YouTuber,aroyit,1
YouTuber,aroyitt,14
YouTuber,arquera,1
YouTuber,artiz,1
YouTuber,asensio,7
YouTuber,ash,2
YouTuber,ash ketchum,1
YouTuber,ashley,7
YouTuber,ashraf,1
YouTuber,asier,1
YouTuber,asno,1
YouTuber,astrid,4
YouTuber,atiga,1
YouTuber,atod,2
YouTuber,aubameyang,2
YouTuber,aur,1
YouTuber,auradon,1
YouTuber,aurelio,6
YouTuber,auronplay,385
YouTuber,ave maría,1
YouTuber,avelino,1
YouTuber,avicii,1
YouTuber,avril lavigne,1
YouTuber,axo,2
YouTuber,axoffer,1
YouTuber,axozer,74
YouTuber,"axozer,juan",1
YouTuber,axozer-riobó,1
YouTuber,axón,1
YouTuber,ay,1
YouTuber,ayala,1
YouTuber,ayano tsumiki,1
YouTuber,ayrton senna,1
YouTuber,ayto,1
YouTuber,añadir,2
YouTuber,babosa,1
YouTuber,baby loud,1
YouTuber,bach,1
YouTuber,backup,1
YouTuber,bad bunny,29
YouTuber,bad moon,1
YouTuber,baez,1
YouTuber,bages,1
YouTuber,baker,1
YouTuber,bakker,1
YouTuber,balboni,1
YouTuber,balbucea,11
YouTuber,bale,3
YouTuber,balido,4
YouTuber,balidos,1
YouTuber,baltasar,4
YouTuber,bancarrota,1
YouTuber,baneado,2
YouTuber,banic,1
YouTuber,barack obama,2
YouTuber,barahona,1
YouTuber,baranera,1
YouTuber,barba,1
YouTuber,barbaq,1
YouTuber,barbarroja,1
YouTuber,barbe,214
YouTuber,barbeland,1
YouTuber,barbeq,27
YouTuber,barber,1
YouTuber,barber giulio,1
YouTuber,barbesi,1
YouTuber,barbesito,3
YouTuber,barbetti,1
YouTuber,barbie,16
YouTuber,barbilla,1
YouTuber,barbé,6
YouTuber,barca,1
YouTuber,barcagamer,4
YouTuber,barnaby dixon,1
YouTuber,barney,1
YouTuber,barney stinson,2
YouTuber,barragán,1
YouTuber,barrancas,1
YouTuber,bart ostalowski,1
YouTuber,bart simpson,2
YouTuber,bartoméu,1
YouTuber,barça,2
YouTuber,barça cupra,1
YouTuber,baréin,1
YouTuber,batista,1
YouTuber,batman,2
YouTuber,bayern,1
YouTuber,bañuls,1
YouTuber,beast,1
